name,manufacturer,price,speed,ramType,speedMHz,formFactor,moduleCount,capacityGBs,color,casLatency,firstWordLatency,voltage,isECC,isRegistered,hasHeatSpreader,URL
Corsair Dominator Platinum 16 GB,Corsair,N/A,DDR3-2666,DDR3,2666,DIMM,2,16,Black / Silver,12,9.002,1.65,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/vK6BD3/corsair-memory-cmd16gx3m2a2666c12
Corsair Mac Memory 8 GB,Corsair,$39.69 ,DDR3-1066,DDR3,1066,SODIMM,2,8,Black / Green,7,13.133,1.5,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/VG7wrH/corsair-memory-cmsa8gx3m2a1066c7
HP B4U37AA 8 GB,HP,N/A,DDR3-1600,DDR3,1600,DIMM,1,8,Black / Blue,11,13.75,1.5,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/CKyFf7/hp-memory-b4u37aa
Patriot Viper 3 Low Profile Red 8 GB,Patriot,$79.98+,DDR3-1600,DDR3,1600,DIMM,2,8,Black / Red,9,11.25,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/LXg323/patriot-memory-pvl38g160c9kr
Corsair Dominator Platinum 16 GB,Corsair,N/A,DDR3-1600,DDR3,1600,DIMM,2,16,Black / Silver,9,11.25,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/9qxfrH/corsair-memory-cmd16gx3m2a1600c7
AMD R9 2400 16 GB,AMD,N/A,DDR3-2400,DDR3,2400,DIMM,2,16,Black / Silver,11,9.167,1.65,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/3zzv6h/amd-memory-r9316g2401u2k
Kingston HyperX Fury 16 GB,Kingston,N/A,DDR3-1333,DDR3,1333,DIMM,2,16,Black / Silver,9,13.503,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/q7ckcf/kingston-memory-hx313c9fbk216
Kingston HyperX Fury 8 GB,Kingston,N/A,DDR3-1600,DDR3,1600,DIMM,1,8,White / Silver,10,12.5,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/XFFPxr/kingston-memory-hx316c10fw8
Kingston HyperX Fury 16 GB,Kingston,N/A,DDR3-1600,DDR3,1600,DIMM,2,16,White / Silver,10,12.5,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/xkCwrH/kingston-memory-hx316c10fwk216
Kingston HyperX Fury 8 GB,Kingston,N/A,DDR3-1866,DDR3,1866,DIMM,1,8,Black / Silver,10,10.718,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/yysKHx/kingston-memory-hx318c10fb8
Kingston HyperX Fury 8 GB,Kingston,N/A,DDR3-1866,DDR3,1866,DIMM,2,8,Red / Silver,10,10.718,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/wjPfrH/kingston-memory-hx318c10frk28
Transcend JetRam 8 GB,Transcend,N/A,DDR3-1600,DDR3,1600,DIMM,1,8,Black / Green,11,13.75,1.5,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/fxphP6/transcend-memory-jm1600klh8g
Corsair Vengeance Pro 8 GB,Corsair,N/A,DDR3-2133,DDR3,2133,DIMM,2,8,Black / Red,9,8.439,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/RbNp99/corsair-memory-cmy8gx3m2a2133c9r
Crucial CT51264BA1339J 4 GB,Crucial,N/A,DDR3-1333,DDR3,1333,DIMM,1,4,Black / Green,9,13.503,1.5,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/Vd4gXL/crucial-memory-ct51264ba1339j
ADATA XPG Z1 32 GB,ADATA,N/A,DDR4-2133,DDR4,2133,DIMM,4,32,Red / Black,13,12.189,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/MPmLrH/a-data-memory-ax4u2133w8g13qrz
ADATA XPG Z1 8 GB,ADATA,N/A,DDR4-2800,DDR4,2800,DIMM,2,8,Red / Black,17,12.143,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/VtxfrH/a-data-memory-ax4u2800w4g17drz
ADATA XPG Z1 32 GB,ADATA,N/A,DDR4-2800,DDR4,2800,DIMM,4,32,Red / Black,17,12.143,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/zmfp99/a-data-memory-ax4u2800w8g17qrz
G.Skill Ripjaws 16 GB,G.Skill,N/A,DDR4-3000,DDR4,3000,DIMM,4,16,Red,15,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/LTvRsY/gskill-memory-f43000c15q16grr
Kingston KTH-PL316LLQ/32G 32 GB,Kingston,N/A,DDR3-1600,DDR3,1600,DIMM,1,32,Silver,11,13.75,1.35,TRUE,TRUE,TRUE,https://pcpartpicker.com/product/mWMFf7/kingston-memory-kthpl316llq32g
TEAMGROUP Vulcan 8 GB,TEAMGROUP,N/A,DDR3-2133,DDR3,2133,DIMM,2,8,Red,10,9.376,1.65,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/3BDzK8/team-memory-tld38g2133hc10qdc01
Crucial CT2K32G3ELSLQ4160B 64 GB,Crucial,N/A,DDR3-1600,DDR3,1600,DIMM,2,64,Blue / Silver,11,13.75,1.35,TRUE,FALSE,TRUE,https://pcpartpicker.com/product/BdnG3C/crucial-memory-ct2k32g3elslq4160b
G.Skill Ripjaws 4 32 GB,G.Skill,N/A,DDR4-2400,DDR4,2400,DIMM,4,32,Black / Red,15,12.5,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/FLrcCJ/gskill-memory-f42400c15q32grr2
TEAMGROUP Elite 8 GB,TEAMGROUP,N/A,DDR4-2400,DDR4,2400,DIMM,1,8,Black / Green,15,12.5,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/9238TW/team-memory-ted48gm2400c1601
Crucial Ballistix Elite 32 GB,Crucial,N/A,DDR4-2666,DDR4,2666,DIMM,4,32,Black,16,12.003,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/CYJkcf/crucial-memory-ble4k8g4d26afea
Patriot Viper 4 32 GB,Patriot,N/A,DDR4-3000,DDR4,3000,DIMM,4,32,Black / Red,16,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/7xrcCJ/patriot-memory-pv432g300c6qk
Samsung M393B1G73DB0-YK0 8 GB,Samsung,N/A,DDR3-1600,DDR3,1600,DIMM,1,8,Black / Green,11,13.75,1.35,TRUE,TRUE,FALSE,https://pcpartpicker.com/product/qjX2FT/samsung-memory-m393b1g73db0yk0
Samsung M393B1K70DH0-CK008/Q 8 GB,Samsung,N/A,DDR3-1600,DDR3,1600,DIMM,1,8,Black / Green,11,13.75,1.5,TRUE,TRUE,FALSE,https://pcpartpicker.com/product/yJx9TW/samsung-memory-m393b1k70dh0ck008q
Crucial Ballistix Sport LT 16 GB,Crucial,N/A,DDR4-2400,DDR4,2400,DIMM,4,16,Silver,16,13.333,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/7WX2FT/crucial-memory-bls4k4g4d240fsb
Kingston KVR667D2D4F5/8GI 8 GB,Kingston,N/A,DDR2-667,DDR2,667,DIMM,1,8,Black / Silver,5,14.993,1.8,TRUE,TRUE,TRUE,https://pcpartpicker.com/product/zvH323/kingston-memory-kvr667d2d4f58gi
Kingston KVR1333D3E9SK2/16G 16 GB,Kingston,$125.00+,DDR3-1333,DDR3,1333,DIMM,2,16,Green,9,13.503,1.5,TRUE,FALSE,FALSE,https://pcpartpicker.com/product/GH6BD3/kingston-memory-kvr1333d3e9sk216g
Kingston KVR16E11S8/4 4 GB,Kingston,$27.96+,DDR3-1600,DDR3,1600,DIMM,1,4,Green,11,13.75,1.5,TRUE,FALSE,FALSE,https://pcpartpicker.com/product/PcW9TW/kingston-memory-kvr16e11s84
TEAMGROUP Vulcan 16 GB,TEAMGROUP,N/A,DDR3-1600,DDR3,1600,DIMM,2,16,Red,9,11.25,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/fVYWGX/team-memory-tlred316g1600hc9dc01
G.Skill Ripjaws 4 8 GB,G.Skill,N/A,DDR4-3200,DDR4,3200,DIMM,2,8,Blue,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/njp323/gskill-memory-f43200c16d8grb
PNY Anarchy 8 GB,PNY,N/A,DDR4-2400,DDR4,2400,DIMM,2,8,Black / Blue,15,12.5,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/XdmxFT/pny-memory-md8gk2d4240015ab
Corsair Vengeance LPX 8 GB,Corsair,N/A,DDR4-3200,DDR4,3200,DIMM,2,8,Red,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/G6RFf7/corsair-memory-cmk8gx4m2b3200c16r
G.Skill Ripjaws V 16 GB,G.Skill,N/A,DDR4-2133,DDR4,2133,DIMM,4,16,Black / Red,15,14.065,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/7HBrxr/gskill-memory-f42133c15q16gvr
G.Skill Ripjaws V 8 GB,G.Skill,N/A,DDR4-2800,DDR4,2800,DIMM,2,8,Black / Red,15,10.714,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/NFGj4D/gskill-memory-f42800c15d8gvr
G.Skill Ripjaws V 8 GB,G.Skill,N/A,DDR4-3600,DDR4,3600,DIMM,2,8,Black,17,9.444,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/8vWrxr/gskill-memory-f43600c17d8gvk
Kingston HyperX Fury 16 GB,Kingston,N/A,DDR3-1866,DDR3,1866,DIMM,2,16,Black,11,11.79,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/g6RFf7/kingston-memory-hx318lc11fbk216
Crucial Ballistix Tactical 16 GB,Crucial,N/A,DDR4-2666,DDR4,2666,DIMM,2,16,Silver,16,12.003,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Zp8H99/crucial-memory-blt2k8g4d26afta
Crucial Ballistix Sport LT 16 GB,Crucial,N/A,DDR4-2400,DDR4,2400,DIMM,2,16,White / Silver,16,13.333,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/3q38TW/crucial-memory-bls2c8g4d240fsc
G.Skill Trident Z 8 GB,G.Skill,N/A,DDR4-2800,DDR4,2800,DIMM,2,8,Red / Silver,15,10.714,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/f6RFf7/gskill-memory-f42800c15d8gtzb
Kingston HyperX Savage 16 GB,Kingston,N/A,DDR4-2133,DDR4,2133,DIMM,4,16,Black / White,13,12.189,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/sdmxFT/kingston-memory-hx421c13sbk416
Kingston HyperX Savage 8 GB,Kingston,N/A,DDR4-2400,DDR4,2400,DIMM,1,8,Black / White,12,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Gp8H99/kingston-memory-hx424c12sb8
Kingston HyperX Savage 16 GB,Kingston,N/A,DDR4-2800,DDR4,2800,DIMM,2,16,Black / White,14,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/x7Trxr/kingston-memory-hx428c14sbk216
Corsair Vengeance Pro 32 GB,Corsair,N/A,DDR3-2133,DDR3,2133,DIMM,4,32,Black / Red,11,10.314,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/hRkwrH/corsair-memory-cmy32gx3m4c2133c11r
G.Skill Ripjaws V 8 GB,G.Skill,N/A,DDR4-2666,DDR4,2666,DIMM,1,8,Red,15,11.253,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/RTJkcf/gskill-memory-f42666c15s8gvr
G.Skill Trident Z 8 GB,G.Skill,N/A,DDR4-4266,DDR4,4266,DIMM,2,8,Red / Silver,19,8.908,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2RTrxr/gskill-memory-f44266c19d8gtz
G.Skill Trident Z 16 GB,G.Skill,N/A,DDR4-3200,DDR4,3200,DIMM,4,16,Red / Silver,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/W4dFf7/gskill-memory-f43200c16q16gtz
GeIL Dragon RAM Combo 16 GB,GeIL,N/A,DDR4-3466,DDR4,3466,DIMM,4,16,White / Gold,16,9.233,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/WmkwrH/geil-memory-gww416gb3466c16qk
Patriot Signature Line 8 GB,Patriot,N/A,DDR4-2400,DDR4,2400,DIMM,2,8,Blue / Silver,17,14.167,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2j2rxr/patriot-memory-psd48g2400kh
G.Skill Ripjaws X 16 GB,G.Skill,N/A,DDR3-1600,DDR3,1600,DIMM,2,16,Black / Red,9,11.25,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/WQDzK8/gskill-memory-f31600c9d16gxll
Kingston Savage 64 GB,Kingston,N/A,DDR4-2666,DDR4,2666,DIMM,4,64,Black / Silver,15,11.253,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/8LPzK8/kingston-memory-hx426c15sbk464
G.Skill Ripjaws V 16 GB,G.Skill,N/A,DDR4-3600,DDR4,3600,DIMM,2,16,Black,17,9.444,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/PPVBD3/gskill-memory-f43600c17d16gvk
G.Skill Trident Z 32 GB,G.Skill,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Red / Silver,15,9.375,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/sZwqqs/gskill-memory-f43200c15d32gtz
G.Skill Ripjaws V 64 GB,G.Skill,N/A,DDR4-3200,DDR4,3200,DIMM,4,64,Black,15,9.375,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/k6rcCJ/gskill-memory-f43200c15q64gvk
Crucial CT2KIT25664BA160BJ 4 GB,Crucial,$34.99+,DDR3-1600,DDR3,1600,DIMM,2,4,Black / Green,11,13.75,1.5,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/gntWGX/crucial-memory-ct2kit25664ba160bj
GeIL Dragon RAM 8 GB,GeIL,N/A,DDR4-4000,DDR4,4000,DIMM,2,8,White / Gold,19,9.5,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/L4s8TW/geil-memory-gww48gb4000c19dc
Corsair Vengeance LPX 32 GB,Corsair,N/A,DDR4-3600,DDR4,3600,DIMM,4,32,Red,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/vsL7YJ/corsair-memory-cmk32gx4m4b3600c18r
Corsair Vengeance LPX 32 GB,Corsair,N/A,DDR4-3000,DDR4,3000,DIMM,2,32,Red,15,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/3Mbkcf/corsair-memory-cmk32gx4m2b3000c15r
G.Skill Ripjaws V 16 GB,G.Skill,N/A,DDR4-3466,DDR4,3466,DIMM,2,16,Black,16,9.233,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/fZwqqs/gskill-memory-f43466c16d16gvk
Corsair Vengeance LPX 8 GB,Corsair,N/A,DDR4-4266,DDR4,4266,DIMM,2,8,Black / Yellow,19,8.908,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/cDqbt6/corsair-memory-cmk8gx4m2b4266c19
Kingston FURY 64 GB,Kingston,N/A,DDR4-2400,DDR4,2400,DIMM,4,64,Black / Silver,15,12.5,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/JrDzK8/kingston-memory-hx424c15fbk464
Corsair Vengeance LED 32 GB,Corsair,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Black / Red,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/tt7CmG/corsair-vengeance-led-32gb-2-x-16gb-ddr4-3200-memory-cmu32gx4m2c3200c16r
Corsair Vengeance LED 32 GB,Corsair,N/A,DDR4-3400,DDR4,3400,DIMM,4,32,Black / Red,16,9.412,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/qqRFf7/corsair-vengeance-led-32gb-4-x-8gb-ddr4-3400-memory-cmu32gx4m4c3400c16r
Corsair Vengeance LED 16 GB,Corsair,N/A,DDR4-2666,DDR4,2666,DIMM,2,16,Black / White,16,12.003,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/99cMnQ/corsair-vengeance-led-16gb-2-x-8gb-ddr4-2666-memory-cmu16gx4m2a2666c16
Corsair Vengeance LED 32 GB,Corsair,N/A,DDR4-3000,DDR4,3000,DIMM,2,32,Black / White,15,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/kL98TW/corsair-vengeance-led-32gb-2-x-16gb-ddr4-3000-memory-cmu32gx4m2c3000c15
Crucial Ballistix Sport LT 64 GB,Crucial,N/A,DDR4-2400,DDR4,2400,DIMM,4,64,Gray,16,13.333,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/x6DzK8/crucial-ballistix-sport-lt-64gb-4-x-16gb-ddr4-2400-memory-bls4k16g4d240fsb
G.Skill Trident Z 64 GB,G.Skill,N/A,DDR4-3200,DDR4,3200,DIMM,4,64,Silver / White,14,8.75,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/p34NnQ/gskill-tridentz-series-64gb-4-x-16gb-ddr4-3200-memory-f4-3200c14q-64gtzsw
G.Skill Trident Z 64 GB,G.Skill,$478.00+,DDR4-3200,DDR4,3200,DIMM,8,64,Silver / White,14,8.75,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/tWtWGX/gskill-tridentz-series-64gb-8-x-8gb-ddr4-3200-memory-f4-3200c14q2-64gtzsw
Kingston ValueRAM 32 GB,Kingston,N/A,DDR4-2400,DDR4,2400,DIMM,4,32,Green,17,14.167,1.2,TRUE,TRUE,FALSE,https://pcpartpicker.com/product/7pBrxr/kingston-valueram-32gb-4-x-8gb-registered-ddr4-2400-memory-kvr24r17s4k432
GALAX HOF 16 GB,GALAX,N/A,DDR4-3200,DDR4,3200,DIMM,2,16,White,14,8.75,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/KPgPxr/galax-hof-16gb-2-x-8gb-ddr4-4000-memory-hof4cxlbs3200h14hd162c
G.Skill Trident Z RGB 16 GB,G.Skill,N/A,DDR4-3866,DDR4,3866,DIMM,2,16,Black,18,9.312,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/xFM323/gskill-tridentz-rgb-16gb-2-x-8gb-ddr4-3866-memory-f4-3866c18d-16gtzr
G.Skill Trident Z RGB 16 GB,G.Skill,N/A,DDR4-4133,DDR4,4133,DIMM,2,16,Black,19,9.194,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/9TRFf7/gskill-tridentz-rgb-series-16gb-2-x-8gb-ddr4-4133-memory-f4-4133c19d-16gtzr
G.Skill Trident Z 32 GB,G.Skill,N/A,DDR4-3200,DDR4,3200,DIMM,4,32,Black / White,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/cp4NnQ/gskill-tridentz-series-32gb-4-x-8gb-ddr4-3200-memory-f4-3200c16q-32gtzkw
G.Skill Flare X 16 GB,G.Skill,N/A,DDR4-2400,DDR4,2400,DIMM,2,16,Black,16,13.333,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/7t2rxr/gskill-flare-x-16gb-2-x-8gb-ddr4-2400-memory-f4-2400c16d-16gfx
TEAMGROUP Vulcan 8 GB,TEAMGROUP,N/A,DDR4-2400,DDR4,2400,DIMM,1,8,Black / Gray,14,11.667,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Zy648d/team-vulcan-8gb-1-x-8gb-ddr4-2400-memory-tlgd48g2400hc1401
TEAMGROUP Vulcan 8 GB,TEAMGROUP,N/A,DDR4-3000,DDR4,3000,DIMM,2,8,Black / Red,16,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/6zJkcf/team-vulcan-8gb-2-x-4gb-ddr4-3000-memory-tlred48g3000hc16cdc01
Patriot Viper 4 16 GB,Patriot,N/A,DDR4-3400,DDR4,3400,DIMM,2,16,Red / Black,16,9.412,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/nJhj4D/patriot-viper-4-16gb-2-x-8gb-ddr4-3400-memory-pv416g340c6k
Crucial Ballistix Tactical 8 GB,Crucial,N/A,DDR4-3000,DDR4,3000,DIMM,2,8,Black,15,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/BCfmP6/crucial-ballistix-tactical-8gb-2-x-4gb-ddr4-3000-memory-blt2k4g4d30aeta
Corsair Vengeance RGB 16 GB,Corsair,N/A,DDR4-3600,DDR4,3600,DIMM,2,16,Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/VfYWGX/corsair-vengeance-rgb-16gb-2-x-8gb-ddr4-3600-memory-cmr16gx4m2c3600c18
Corsair Dominator Platinum 16 GB,Corsair,N/A,DDR4-3200,DDR4,3200,DIMM,2,16,N/A,14,8.75,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2Pbkcf/corsair-dominator-platinum-16gb-2-x-8gb-ddr4-3200-memory-cmd16gx4m2b3200c14
Patriot Signature Line 16 GB,Patriot,N/A,DDR4-2400,DDR4,2400,DIMM,1,16,Black / Green,17,14.167,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Tz8H99/patriot-signature-line-16gb-1-x-16gb-ddr4-2400-memory-psd416g24002h
GeIL SUPER LUCE RGB SYNC 16 GB,GeIL,N/A,DDR4-3000,DDR4,3000,DIMM,2,16,N/A,16,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/qBfmP6/geil-super-luce-rgb-sync-16gb-2-x-8gb-ddr4-3000-memory-gls416gb3000c16adc
Corsair Vengeance 32 GB,Corsair,N/A,DDR4-3000,DDR4,3000,SODIMM,2,32,Black,16,10.667,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/C7DzK8/corsair-vengeance-32gb-2-x-16gb-ddr4-3000-memory-cmsx32gx4m2a3000c16
Crucial Sport LT 8 GB,Crucial,N/A,DDR4-2400,DDR4,2400,DIMM,1,8,White,16,13.333,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/BJx2FT/crucial-sport-lt-8gb-1-x-8gb-ddr4-2400-memory-bls8g4d240fsc
Kingston FURY 16 GB,Kingston,N/A,DDR4-2666,DDR4,2666,DIMM,1,16,Black / White,16,12.003,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/HK8j4D/kingston-fury-16gb-1-x-16gb-ddr4-2666-memory-hx426c16fb16
Corsair Vengeance RGB 32 GB,Corsair,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,White,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/mhMwrH/corsair-vengeance-rgb-32gb-2-x-16gb-ddr4-3200-memory-cmr32gx4m2c3200c16w
TEAMGROUP T-Force Delta RGB 8 GB,TEAMGROUP,N/A,DDR4-2666,DDR4,2666,DIMM,1,8,Black,15,11.253,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/GTHRsY/team-t-force-delta-rgb-8gb-1-x-8gb-ddr4-2666-memory-tf3d48g2666hc15b01
TEAMGROUP T-Force Delta RGB 32 GB,TEAMGROUP,N/A,DDR4-2666,DDR4,2666,DIMM,2,32,Black,15,11.253,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/yPsmP6/team-t-force-delta-rgb-32gb-2-x-16gb-ddr4-2666-memory-tf3d432g2666hc15bdc01
TEAMGROUP T-Force Delta RGB 32 GB,TEAMGROUP,N/A,DDR4-3000,DDR4,3000,DIMM,2,32,White,16,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/8tJtt6/team-t-force-delta-rgb-32gb-2-x-16gb-ddr4-3000-memory-tf4d432g3000hc16cdc01
Corsair Dominator Platinum 32 GB,Corsair,N/A,DDR4-2666,DDR4,2666,DIMM,2,32,Black / Silver,15,11.253,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/kf97YJ/corsair-dominator-platinum-32gb-2-x-16gb-ddr4-2666-memory-cmd32gx4m2a2666c15
ADATA XPG GAMMIX D10 8 GB,ADATA,N/A,DDR4-2666,DDR4,2666,DIMM,2,8,Black / White,16,12.003,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/RHWfrH/adata-xpg-gammix-d10-8gb-2-x-4gb-ddr4-2666-memory-ax4u2666w4g16-dbg
Corsair Vengeance RGB 16 GB,Corsair,N/A,DDR4-3000,DDR4,3000,DIMM,2,16,Black,16,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2Zc48d/corsair-vengeance-rgb-16gb-2-x-8gb-ddr4-3000-memory-cmr32gx4m2c3000c16
Corsair CORSAIR Vengeance RGB 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 2933 (PC4 23400) Desktop Memory Model CMR64GX4M8Z2933C16 64 GB,Corsair,N/A,DDR4-2933,DDR4,2933,DIMM,8,64,Black,16,10.91,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/zGJtt6/corsair-vengeance-rgb-64gb-8-x-8gb-ddr4-2933-memory-cmr64gx4m8z2933c16
Corsair Vengeance LED 16 GB,Corsair,N/A,DDR4-3200,DDR4,3200,DIMM,2,16,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/LqHRsY/corsair-vengeance-led-16gb-2-x-8gb-ddr4-4000-memory-cmu16gx4m2d3200c16
Corsair Vengeance LED 32 GB,Corsair,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Black / Red,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/wHWfrH/corsair-vengeance-led-32gb-2-x-16gb-ddr4-3200-memory-cmu32gx4m2d3200c16r
Corsair Vengeance LED 32 GB,Corsair,N/A,DDR4-3200,DDR4,3200,DIMM,4,32,Black / Blue,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/yZc48d/corsair-vengeance-led-32gb-4-x-8gb-ddr4-3200-memory-cmu32gx4m4d3200c16b
Corsair Vengeance LPX 16 GB,Corsair,N/A,DDR4-3200,DDR4,3200,DIMM,2,16,Red / Black,14,8.75,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/zzPKHx/corsair-vengeance-lpx-16gb-2-x-8gb-ddr4-3200-memory-cmk16gx4m2b3200c14r
TEAMGROUP T-Force Dark 16 GB,TEAMGROUP,N/A,DDR4-2666,DDR4,2666,DIMM,1,16,Silver / Black,15,11.253,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/gmCD4D/team-t-force-dark-16gb-1-x-16gb-ddr4-2666-memory-tdged416g2666hc15b01
GeIL EVO FORZA 16 GB,GeIL,N/A,DDR4-2666,DDR4,2666,DIMM,2,16,Red / Black,16,12.003,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/kyWfrH/geil-evo-forza-16gb-2-x-8gb-ddr4-2666-memory-gfr416gb2666c16adc
GeIL SUPER LUCE RGB 16 GB,GeIL,N/A,DDR4-3200,DDR4,3200,DIMM,2,16,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2fdxFT/geil-super-luce-rgb-16gb-2-x-8gb-ddr4-3200-memory-gls416gb3200c16adc
GeIL EVO POTENZA 8 GB,GeIL,N/A,DDR4-3000,DDR4,3000,DIMM,2,8,Red / Black,16,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/d98j4D/geil-evo-potenza-8gb-2-x-4gb-ddr4-3000-memory-gpr48gb3000c16adc
